time,climate,response,phase
904,-0.565249,0.405914,pre
905,-0.473671,0.566131,pre
906,-0.910028,0.503509,pre
907,-0.689837,0.408752,pre
908,-1.094676,0.291212,pre
909,-1.447803,0.335337,pre
910,-0.930086,0.372676,pre
911,-1.038873,0.316804,pre
912,-0.623803,0.392365,pre
913,-0.64518,0.304816,pre
914,-0.756056,0.429181,pre
915,-0.743057,0.371139,pre
916,-0.763707,0.329609,pre
917,-0.827549,0.326436,pre
918,-0.881179,0.304016,pre
919,-0.963003,0.399213,pre
920,-0.890475,0.402036,pre
921,-0.890551,0.355867,pre
922,-0.928376,0.29129,pre
923,-0.737688,0.469238,pre
924,-0.706069,0.381352,pre
925,-0.196866,0.343144,pre
926,-0.67486,0.348118,pre
927,-0.69896,0.415627,pre
928,-0.688468,0.245513,pre
929,-1.095321,0.262299,pre
930,-0.80668,0.294051,pre
931,-0.933034,0.429704,pre
932,-1.021189,0.351545,pre
933,-1.127917,0.394203,pre
934,-0.536559,0.304232,pre
935,-0.594204,0.527714,pre
936,-0.727155,0.513574,pre
937,-1.150145,0.437457,pre
938,-0.794982,0.271059,pre
939,-0.597158,0.365677,pre
940,-0.63355,0.266872,pre
941,-0.92079,0.252685,pre
942,-0.388502,0.291597,pre
943,-1.079062,0.45903,pre
944,-0.618157,0.521811,pre
945,-0.730147,0.420645,pre
946,-0.832114,0.432474,pre
947,-1.00318,0.322079,pre
948,-0.437067,0.372302,pre
949,-0.72709,0.275125,pre
950,-0.788859,0.378651,pre
951,-0.934691,0.58862,pre
952,-0.226818,0.430645,pre
953,-0.417779,0.426411,pre
954,-0.469306,0.534055,pre
955,-0.503066,0.701677,pre
956,-0.605797,0.38063,pre
957,-0.579847,0.466899,pre
958,-0.25734,0.367,pre
959,-0.697069,0.231905,pre
960,0.017668,0.390905,pre
961,-0.676928,0.388173,pre
962,-0.110685,0.482617,pre
963,-0.591391,0.506262,pre
964,-0.309044,0.474222,pre
965,-0.680837,0.44502,pre
966,-0.531361,0.452576,pre
967,-0.68654,0.402787,pre
968,-0.444057,0.407438,pre
969,-0.228621,0.357309,pre
970,-0.024684,0.417438,pre
971,-0.770018,0.406017,pre
972,-0.135588,0.379778,pre
973,-0.015731,0.514287,pre
974,-0.295739,0.47333,pre
975,-0.472454,0.82106,pre
976,-0.111585,0.476516,pre
977,-0.042159,0.526208,pre
978,-0.192839,0.509113,pre
979,-0.05179,0.335996,pre
980,-0.365109,0.430938,pre
981,0.287454,0.429025,pre
982,-0.64406,0.354271,pre
983,-0.293008,0.338283,pre
984,-0.300741,0.580095,pre
985,-0.484153,0.561098,pre
986,-0.096086,0.491451,pre
987,-0.418172,0.325079,pre
988,-0.068057,0.464138,pre
989,-0.113218,0.570757,pre
990,-0.149126,0.516539,pre
991,-0.29455,0.367514,pre
992,-0.060765,0.701868,pre
993,-0.021,0.353661,pre
994,-0.030808,0.53899,pre
995,-0.029276,0.483145,pre
996,-0.014557,0.435942,pre
997,-0.047127,0.387041,pre
998,-0.359715,0.659728,pre
999,-0.469551,0.460346,pre
1000,0.216199,0.455499,pre
1001,-0.165252,0.384926,pre
1002,-0.036447,0.776036,pre
1003,-0.031508,0.644346,pre
1004,0.473649,0.634649,pre
1005,0.413279,0.625374,pre
1006,0.011775,0.516303,pre
1007,0.005005,0.540818,pre
1008,-0.230542,0.791704,pre
1009,0.324449,0.512587,pre
1010,-0.489068,1.027678,pre
1011,0.047296,0.476333,pre
1012,0.194244,0.885517,pre
1013,-0.064031,0.556256,pre
1014,0.484102,0.67542,pre
1015,0.236869,0.485432,pre
1016,0.661655,0.595217,pre
1017,0.97074800000000006,0.50825,pre
1018,0.135689,0.630297,pre
1019,0.036656,0.750544,pre
1020,0.818397,0.967012,pre
1021,-0.258329,0.447872,pre
1022,0.343797,0.828733,pre
1023,0.42395,0.922031,pre
1024,0.738578,0.69654,pre
1025,0.132193,0.7146,pre
1026,0.052965,0.847184,pre
1027,0.364358,0.879059,pre
1028,0.539703,0.855198,pre
1029,0.698213,0.932026,pre
1030,0.76044,0.70489,pre
1031,0.275242,1.34289,pre
1032,0.00197,0.557981,pre
1033,0.640586,0.802641,pre
1034,0.309323,0.765131,pre
1035,0.106265,0.616534,pre
1036,0.634095,0.890183,pre
1037,0.653639,0.621522,pre
1038,0.378716,0.957726,pre
1039,-0.225539,0.872601,pre
1040,0.478425,0.883473,pre
1041,0.569909,0.732507,pre
1042,0.419511,0.916119,pre
1043,0.653308,0.981568,pre
1044,0.716358,0.967582,pre
1045,0.556431,0.897498,pre
1046,0.709613,0.994658,pre
1047,0.337532,0.961546,pre
1048,0.068513,0.682765,pre
1049,0.249082,0.637208,pre
1050,0.364677,1.204252,pre
1051,0.199991,0.803092,pre
1052,1.103192,0.980088,pre
1053,0.419946,0.885949,pre
1054,0.656784,1.663923,pre
1055,0.492933,1.608013,pre
1056,1.061061,0.903125,pre
1057,0.69303,1.052197,pre
1058,1.092139,0.836304,pre
1059,0.406071,1.32646,pre
1060,0.817314,0.591714,pre
1061,0.340835,0.952081,pre
1062,0.690145,1.260118,pre
1063,0.407221,0.990479,pre
1064,0.664063,1.667286,pre
1065,0.85215,1.323166,pre
1066,1.098877,1.917562,pre
1067,0.509258,2.628648,pre
1068,0.959277,1.098692,pre
1069,0.979065,1.088083,pre
1070,0.565282,2.108099,pre
1071,1.613138,0.76765,pre
1072,0.672687,1.425691,pre
1073,0.719223,1.417993,pre
1074,0.845679,1.974132,pre
1075,0.087825,1.071444,pre
1076,1.217705,1.078454,pre
1077,0.990458,1.560633,pre
1078,0.79334,1.723084,pre
1079,1.29916,2.064872,pre
1080,1.023616,2.025564,pre
1081,0.926621,1.333725,pre
1082,0.534245,1.080074,pre
1083,1.250662,1.971915,pre
1084,0.870727,1.394898,pre
1085,0.940109,1.075663,pre
1086,1.38833,1.846752,pre
1087,1.007289,1.753274,pre
1088,0.924514,1.4831,pre
1089,0.638787,0.820576,pre
1090,0.870783,1.57154,pre
1091,0.752739,1.885661,pre
1092,0.754282,1.420919,pre
1093,0.851398,1.828476,pre
1094,1.112587,2.154659,pre
1095,1.249392,1.73974,pre
1096,0.937456,2.032045,pre
1097,0.853714,1.421742,pre
1098,1.140088,1.16877,pre
1099,0.742124,1.331518,pre
1100,0.534947,1.289418,pre
1101,1.102231,1.148248,pre
1102,0.934354,3.062554,pre
1103,0.362909,1.424337,pre
1104,0.411651,1.936462,pre
1105,1.039669,1.820201,pre
1106,1.228468,2.893983,pre
1107,1.116002,2.043,pre
1108,0.894949,2.976051,pre
1109,1.37924,1.432292,pre
1110,0.739883,2.362895,pre
1111,0.884677,1.338399,pre
1112,0.792532,1.971179,pre
1113,1.099527,1.473963,pre
1114,0.562501,1.949262,pre
1115,0.58511,2.21239,pre
1116,0.47159,3.107713,pre
1117,0.972068,1.6992,pre
1118,1.327306,2.564391,pre
1119,1.406547,2.581756,pre
1120,0.759874,1.757181,pre
1121,0.870411,5.138194,pre
1122,0.755671,1.788297,pre
1123,1.07842,1.998764,pre
1124,1.085137,2.518742,pre
1125,1.190221,1.066029,pre
1126,0.530983,3.400266,pre
1127,0.636629,2.707783,pre
1128,0.865397,2.443711,pre
1129,0.812428,3.434826,pre
1130,1.126529,2.810307,pre
1131,0.952363,2.629218,pre
1132,0.583902,1.639587,pre
1133,1.287633,3.62405,pre
1134,1.101308,2.359912,pre
1135,0.788855,2.303017,pre
1136,0.668507,4.044332,pre
1137,0.864026,2.810905,pre
1138,0.713572,2.46082,pre
1139,1.348162,1.757664,pre
1140,0.903496,2.493547,pre
1141,0.979045,2.159534,pre
1142,1.170833,2.141568,pre
1143,1.100035,2.389236,pre
1144,1.405814,3.20379,pre
1145,1.09227,3.281371,pre
1146,1.452321,2.695025,pre
1147,0.820696,2.270171,pre
1148,0.588046,3.323415,pre
1149,0.880116,2.071286,pre
1150,1.004719,1.578294,pre
1151,1.140407,3.151148,pre
1152,1.233768,2.398221,pre
1153,0.891175,1.358227,pre
1154,0.861965,1.471635,pre
1155,0.830065,2.811682,pre
1156,1.102388,3.257038,pre
1157,0.51457,3.23875,pre
1158,1.108187,2.399907,pre
1159,0.588112,4.282418,pre
1160,1.127721,2.132626,pre
1161,0.854947,2.450479,pre
1162,1.319943,2.35864,pre
1163,0.56651,2.874334,pre
1164,0.758401,1.816226,pre
1165,0.930126,1.804648,pre
1166,0.942702,1.485159,pre
1167,0.507843,2.659448,pre
1168,0.835875,3.717127,pre
1169,0.463955,4.300682,pre
1170,0.980101,2.200211,pre
1171,0.709625,2.158061,pre
1172,0.921619,2.018995,pre
1173,1.100851,2.880533,pre
1174,0.860999,3.126955,pre
1175,1.01149,3.504428,pre
1176,0.77791,1.755933,pre
1177,0.802927,1.771453,pre
1178,0.926404,2.344123,pre
1179,0.786311,2.137001,pre
1180,0.689598,3.14462,pre
1181,0.509165,2.703134,pre
1182,1.004293,1.968432,pre
1183,1.239454,3.593272,pre
1184,0.977193,3.077327,pre
1185,0.989618,2.078128,pre
1186,0.565623,1.936984,pre
1187,0.739419,2.27064,pre
1188,0.728816,1.901666,pre
1189,0.84328,3.907316,pre
1190,0.605721,2.641918,pre
1191,0.475354,2.716104,pre
1192,0.631165,3.132027,pre
1193,1.360293,3.2516,pre
1194,0.560261,4.042128,pre
1195,0.88407,2.884303,pre
1196,0.206912,4.101205,pre
1197,1.359903,2.070616,pre
1198,0.241307,1.936125,pre
1199,0.633033,2.489176,pre
1200,0.598879,2.58956,pre
1201,0.532466,3.056551,pre
1202,0.156444,3.512045,pre
1203,0.310105,2.49721,pre
1204,0.823845,2.175794,pre
1205,0.575633,2.348947,pre
1206,0.513392,3.050889,pre
1207,0.593866,1.42547,pre
1208,0.547648,2.922277,pre
1209,0.53427500000000006,1.896883,pre
1210,0.677056,2.834534,pre
1211,0.624911,2.225106,pre
1212,0.785105,3.661945,pre
1213,0.427663,1.885195,pre
1214,0.524449,2.014812,pre
1215,-0.114724,2.644096,pre
1216,0.748999,2.38634,pre
1217,0.626577,1.625185,pre
1218,0.340643,2.123105,pre
1219,0.853182,1.569748,pre
1220,0.30783,2.599323,pre
1221,0.444421,2.09668,pre
1222,-0.024184,2.582138,pre
1223,0.385988,3.046005,pre
1224,0.127295,2.432725,pre
1225,0.151779,2.972058,pre
1226,0.772366,2.169753,pre
1227,0.579133,2.266429,pre
1228,0.100356,2.575596,pre
1229,0.500093,2.274447,pre
1230,0.502669,2.012292,pre
1231,0.386202,1.525459,pre
1232,0.2273,2.926723,pre
1233,0.279671,3.737511,pre
1234,0.414952,2.740035,pre
1235,0.092379,2.8238,pre
1236,0.564429,1.733995,pre
1237,0.133031,2.193155,pre
1238,0.434187,2.012358,pre
1239,0.205098,2.204996,pre
1240,-0.039181,1.950621,pre
1241,0.097038,1.568852,pre
1242,0.236599,1.688271,pre
1243,-0.055297,3.864412,pre
1244,-0.074023,1.722036,pre
1245,0.210822,2.447426,pre
1246,0.19798,1.280595,pre
1247,0.310825,4.024556,pre
1248,0.16166,1.208365,pre
1249,0.243453,1.953811,pre
1250,-0.126616,1.715234,pre
1251,0.403456,1.669818,pre
1252,0.139597,1.142727,pre
1253,-0.103194,1.370629,pre
1254,-0.164309,2.374714,pre
1255,-0.405788,1.661104,pre
1256,0.119869,1.525698,pre
1257,-0.476984,1.780828,pre
1258,0.242825,1.756908,pre
1259,-0.18196,1.692455,pre
1260,-0.027985,1.900062,pre
1261,-0.374497,1.901613,pre
1262,0.057571,2.180992,pre
1263,0.193481,1.50874,pre
1264,-0.233025,1.666486,pre
1265,0.157828,0.910024,pre
1266,-0.067184,1.931548,pre
1267,-0.092195,1.850903,pre
1268,-0.072335,1.354824,pre
1269,-0.413973,2.377751,pre
1270,-0.339998,1.287876,pre
1271,-0.629519,1.744331,pre
1272,-0.663092,0.973419,pre
1273,-0.238537,1.510404,pre
1274,-0.627756,1.095959,pre
1275,-0.348785,1.117019,pre
1276,-0.7353,2.204842,pre
1277,-0.042631,1.80319,pre
1278,-0.221427,1.231634,pre
1279,-0.577125,1.66143,pre
1280,-0.272819,1.635141,pre
1281,-0.164385,1.508544,pre
1282,-0.802229,1.22661,pre
1283,-0.448368,1.26904,pre
1284,-0.443028,1.474016,pre
1285,-0.323431,1.089978,pre
1286,-0.618995,1.750312,pre
1287,-0.279542,1.097933,pre
1288,-0.526511,1.599596,pre
1289,-0.615403,1.125085,pre
1290,-0.822181,0.965177,pre
1291,-1.107167,1.128648,pre
1292,-0.620398,1.236495,pre
1293,-0.06819,0.910093,pre
1294,-0.357834,0.924082,pre
1295,-0.749245,1.117107,pre
1296,-0.477451,1.262888,pre
1297,-1.023091,1.37341,pre
1298,-0.376116,1.074892,pre
1299,-0.70088,1.157903,pre
1300,-0.88801,0.899257,pre
1301,-0.946159,1.649897,pre
1302,-0.210309,1.145056,pre
1303,-0.71007,0.872944,pre
1304,-0.633746,0.975754,pre
1305,-0.944408,0.716509,pre
1306,-0.716809,1.04354,pre
1307,-0.334191,0.549245,pre
1308,-0.948958,1.366563,pre
1309,-0.722487,0.87498,pre
1310,-0.223496,1.020199,pre
1311,-0.836137,0.732853,pre
1312,-0.311166,1.061376,pre
1313,-0.769837,1.132967,pre
1314,-0.88995,0.791304,pre
1315,-0.69901,1.101382,pre
1316,-0.782042,0.955841,pre
1317,-0.620495,0.984915,pre
1318,-0.749573,0.892705,pre
1319,-1.068673,0.6681,pre
1320,-0.996931,0.664809,pre
1321,-0.853908,0.523077,pre
1322,-0.954437,0.534274,pre
1323,-1.092502,0.815095,pre
1324,-0.719473,0.525303,pre
1325,-0.781102,0.664601,pre
1326,-0.839007,0.487415,pre
1327,-0.447748,0.91935,pre
1328,-0.738192,0.743393,pre
1329,-0.531299,0.556677,pre
1330,-1.084578,0.777143,pre
1331,-1.279141,0.775447,pre
1332,-0.964642,0.42629,pre
1333,-0.781891,0.669981,pre
1334,-0.435401,0.664681,pre
1335,-0.894035,0.70933,pre
1336,-0.835388,0.51023,pre
1337,-1.286664,0.763035,pre
1338,-0.478798,0.592184,pre
1339,-1.517822,0.540563,pre
1340,-0.862375,0.406178,pre
1341,-1.242195,0.338351,pre
1342,-0.57427,0.548035,pre
1343,-0.83526,0.916054,pre
1344,-0.876142,0.723492,pre
1345,-0.808593,0.484262,pre
1346,-0.924396,0.620456,pre
1347,-1.122885,0.365237,pre
1348,-0.550296,0.655956,pre
1349,-0.616164,0.464471,pre
1350,-0.73287,0.426233,pre
1351,-0.854014,0.378746,pre
1352,-0.656146,0.859892,pre
1353,-1.010381,0.493628,pre
1354,-1.442354,0.488165,pre
1355,-1.09322,0.418911,pre
1356,-1.210653,0.539283,pre
1357,-0.896324,0.73576,pre
1358,-1.321475,0.396701,pre
1359,-0.864286,0.457326,pre
1360,-0.868239,0.843557,pre
1361,-0.704303,0.404716,pre
1362,-0.677095,0.670019,pre
1363,-1.190269,0.42516,pre
1364,-0.559859,0.416071,pre
1365,-0.934001,0.519363,pre
1366,-1.177728,0.443765,pre
1367,-1.34935,0.548124,pre
1368,-0.473838,0.466356,pre
1369,-0.799771,0.323437,pre
1370,-0.673494,0.400765,pre
1371,-1.144263,0.415283,pre
1372,-0.789634,0.381896,pre
1373,-1.431221,0.31508,pre
1374,-1.20612,0.504349,pre
1375,-1.102596,0.391559,pre
1376,-1.86326,0.418787,pre
1377,-1.275546,0.707525,pre
1378,-0.845516,0.519039,pre
1379,-1.354358,0.543212,pre
1380,-1.100689,0.326038,pre
1381,-1.037419,0.252572,pre
1382,-1.21624,0.38732,pre
1383,-1.005709,0.451691,pre
1384,-0.908867,0.625069,pre
1385,-1.203157,0.399894,pre
1386,-1.176399,0.467172,pre
1387,-0.885413,0.265881,pre
1388,-1.33486,0.641326,pre
1389,-0.57128,0.22196,pre
1390,-0.601678,0.429516,pre
1391,-0.908403,0.279438,pre
1392,-0.972285,0.556124,pre
1393,-1.337761,0.417757,pre
1394,-1.552924,0.446068,pre
1395,-0.514589,0.401934,pre
1396,-1.427142,0.406549,pre
1397,-0.456917,0.352962,pre
1398,-0.864733,0.593715,pre
1399,-1.160887,0.539236,pre
1400,-0.924997,0.485959,pre
1401,-1.312142,0.426416,pre
1402,-0.968619,0.533244,pre
1403,-0.731682,0.378271,pre
1404,-0.97789,0.212789,pre
1405,-0.741273,0.358748,pre
1406,-1.035403,0.301827,pre
1407,-0.814222,0.419544,pre
1408,-0.815037,0.25943,pre
1409,-0.830575,0.389409,pre
1410,-1.394722,0.415627,pre
1411,-0.654218,0.517277,pre
1412,-0.869813,0.507417,pre
1413,-0.58446,0.293281,pre
1414,-0.843789,0.593058,pre
1415,-0.575324,0.423982,pre
1416,-0.73789,0.297623,pre
1417,-0.320875,0.272905,pre
1418,-0.668293,0.605346,pre
1419,-0.708053,0.463689,pre
1420,-0.684291,0.552066,pre
1421,-0.620982,0.310942,pre
1422,-0.662014,0.492865,pre
1423,-0.843539,0.22089,pre
1424,-0.522722,0.290257,pre
1425,-0.922066,0.317219,pre
1426,-0.417672,0.152066,pre
1427,-0.441657,0.296572,pre
1428,-0.648756,0.398288,pre
1429,-0.473598,0.276778,pre
1430,-0.61753,0.373371,pre
1431,-0.905917,0.337031,pre
1432,-0.747182,0.29901,pre
1433,-0.550644,0.392743,pre
1434,-1.290283,0.40161,pre
1435,-1.059226,0.300593,pre
1436,-0.9027,0.307864,pre
1437,-0.330132,0.382964,pre
1438,-0.959673,0.243271,pre
1439,-0.858986,0.526412,pre
1440,-0.989014,0.523851,pre
1441,-1.174371,0.399065,pre
1442,-0.35607,0.369333,pre
1443,-0.532042,0.271883,pre
1444,-0.537792,0.215964,pre
1445,-0.590141,0.580355,pre
1446,-0.598875,0.243593,pre
1447,-0.441141,0.619348,pre
1448,-0.857314,0.399239,pre
1449,-0.944581,0.300055,pre
1450,-0.565504,0.436188,pre
1451,-0.576438,0.263076,pre
1452,-0.71351,0.429259,pre
1453,-0.506381,0.494547,pre
1454,-0.512677,0.374485,pre
1455,-0.935537,0.477739,pre
1456,-0.387677,0.363043,pre
1457,-0.579293,0.462371,pre
1458,-0.770636,0.513252,pre
1459,-0.538849,0.429916,pre
1460,-0.623924,0.262405,pre
1461,-0.405908,0.484563,pre
1462,-0.477606,0.42097,pre
1463,-0.437088,0.576762,pre
1464,-0.565099,0.425491,pre
1465,-0.360547,0.543386,pre
1466,-0.301056,0.478743,pre
1467,-0.564062,0.765632,pre
1468,-0.969624,0.48469,pre
1469,-0.417037,0.525144,pre
1470,-0.222232,0.485807,pre
1471,0.242818,0.546758,pre
1472,-0.109846,0.51244,pre
1473,-0.823819,0.45395,pre
1474,0.054401,0.56749,pre
1475,0.276411,0.406445,pre
1476,0.079785,0.638442,pre
1477,-0.16518,0.627452,pre
1478,-0.540686,0.477006,pre
1479,-0.420462,0.575597,pre
1480,-0.319152,0.552243,pre
1481,0.001291,0.432965,pre
1482,-0.413483,0.476452,pre
1483,-0.354799,0.59505,pre
1484,-0.428783,0.274033,pre
1485,-0.321726,0.346256,pre
1486,-0.44842,0.407339,pre
1487,0.32379,0.742702,pre
1488,-0.221913,0.399874,pre
1489,-0.124604,0.463638,pre
1490,-0.196717,0.404635,pre
1491,0.32736,0.310861,pre
1492,0.197136,0.702873,pre
1493,-0.279064,0.572762,pre
1494,0.374089,0.575139,pre
1495,-0.141909,0.525615,pre
1496,0.351385,0.589231,pre
1497,-0.104978,0.698745,pre
1498,-0.181701,0.420694,pre
1499,5e-5,0.410881,pre
1500,-0.217012,0.573983,pre
1501,0.167172,0.561421,pre
1502,-0.031376,0.528687,pre
1503,0.010652,0.590348,pre
1504,-0.003849,0.55912,pre
1505,0.509827,0.404907,pre
1506,0.406347,0.659576,pre
1507,0.103567,0.573924,pre
1508,0.350125,0.436868,pre
1509,0.276375,0.562662,pre
1510,0.275462,0.501001,pre
1511,-0.392206,0.682966,pre
1512,0.516476,0.627192,pre
1513,0.071988,0.662916,pre
1514,0.408163,0.625704,pre
1515,0.644689,0.725212,pre
1516,0.061455,0.738983,pre
1517,-0.170046,0.56611,pre
1518,0.663628,0.368599,pre
1519,0.454972,0.63499,pre
1520,-0.045673,0.79361,pre
1521,0.140648,1.249714,pre
1522,0.053393,0.985291,pre
1523,0.179476,0.480602,pre
1524,0.557272,1.008665,pre
1525,0.699248,1.158698,pre
1526,0.504112,1.043861,pre
1527,-0.167616,0.824717,pre
1528,0.109752,0.615054,pre
1529,0.345768,0.643538,pre
1530,0.188615,0.695801,pre
1531,0.080314,1.053437,pre
1532,0.497523,0.683785,pre
1533,0.485858,0.691169,pre
1534,0.524215,0.647822,pre
1535,0.652072,0.702387,pre
1536,0.818513,0.630247,pre
1537,0.236644,1.442008,pre
1538,0.532823,0.771132,pre
1539,0.808099,0.941514,pre
1540,0.430992,0.852754,pre
1541,0.370387,1.322333,pre
1542,0.538218,1.268605,pre
1543,0.183079,0.775976,pre
1544,0.284139,1.353184,pre
1545,0.526632,0.875282,pre
1546,0.581448,1.449287,pre
1547,0.492199,0.832606,pre
1548,0.678966,0.857836,pre
1549,0.36821,0.907427,pre
1550,0.687824,0.812038,pre
1551,0.244695,1.087143,pre
1552,0.642681,0.863564,pre
1553,0.471605,1.02345,pre
1554,0.66256,0.958573,pre
1555,0.726009,1.620924,pre
1556,0.384838,1.402178,pre
1557,0.729821,1.087107,pre
1558,0.810009,1.376771,pre
1559,0.795891,1.358742,pre
1560,1.134511,1.270326,pre
1561,1.001311,0.657705,pre
1562,0.786525,1.656954,pre
1563,0.94845,1.030123,pre
1564,1.227223,1.440735,pre
1565,0.659183,1.905103,pre
1566,0.432114,1.070183,pre
1567,0.599413,0.829218,pre
1568,0.594441,1.898444,pre
1569,1.26558,1.60099,pre
1570,1.04629,0.999335,pre
1571,0.799711,1.162649,pre
1572,0.545466,1.02241,pre
1573,0.79124,1.263161,pre
1574,1.057668,1.715896,pre
1575,0.53589,1.810218,pre
1576,0.310269,1.737638,pre
1577,1.040888,0.920498,pre
1578,0.469677,1.117748,pre
1579,1.147269,1.584122,pre
1580,1.038269,1.221842,pre
1581,0.449076,1.105723,pre
1582,0.833615,1.51035,pre
1583,0.539403,1.657781,pre
1584,0.405641,1.581307,pre
1585,0.697122,2.019635,pre
1586,0.742467,2.192574,pre
1587,1.190652,1.151775,pre
1588,0.89313,1.78937,pre
1589,0.949957,2.297846,pre
1590,0.707251,1.622296,pre
1591,0.871742,1.439542,pre
1592,0.853273,1.660997,pre
1593,0.867545,1.197513,pre
1594,1.011608,1.333525,pre
1595,0.985203,1.795166,pre
1596,0.149858,1.755323,pre
1597,0.971449,1.645239,pre
1598,0.991282,2.005535,pre
1599,0.833278,1.359025,pre
1600,1.248225,1.837007,pre
1601,0.772621,1.150853,pre
1602,1.028629,2.054315,pre
1603,1.171874,1.572888,pre
1604,1.021409,2.090692,pre
1605,0.920861,2.047381,pre
1606,0.675137,1.595343,pre
1607,1.243025,2.167057,pre
1608,0.78919,2.256382,pre
1609,1.224239,2.265073,pre
1610,1.169699,3.312577,pre
1611,1.159557,2.816817,pre
1612,0.922351,2.068119,pre
1613,0.417449,2.515835,pre
1614,1.149822,3.663251,pre
1615,0.878053,1.840146,pre
1616,0.731836,1.534795,pre
1617,0.710264,1.778873,pre
1618,0.857555,1.739574,pre
1619,0.900803,3.539825,pre
1620,1.244116,2.651814,pre
1621,1.073292,2.115204,pre
1622,0.86742,1.662631,pre
1623,1.034793,2.285758,pre
1624,1.234511,2.814978,pre
1625,0.84112,1.829533,pre
1626,1.32099,1.34508,pre
1627,0.853524,2.927005,pre
1628,0.940876,1.593519,pre
1629,1.040835,3.287595,pre
1630,1.241192,2.816154,pre
1631,1.427453,1.678291,pre
1632,1.207482,2.401393,pre
1633,0.527011,1.798278,pre
1634,0.766026,1.687047,pre
1635,0.961694,2.123095,pre
1636,0.833913,2.347697,pre
1637,0.868709,3.060782,pre
1638,1.003224,2.298862,pre
1639,0.760957,2.495863,pre
1640,0.844057,2.154165,pre
1641,1.140146,2.668856,pre
1642,0.169286,2.451811,pre
1643,1.008454,2.553592,pre
1644,0.748056,2.73302,pre
1645,1.049634,2.566621,pre
1646,0.781837,1.07389,pre
1647,0.887201,2.886003,pre
1648,1.127692,2.715365,pre
1649,1.193253,2.261863,pre
1650,1.069907,3.487957,pre
1651,0.577115,2.280536,pre
1652,1.172791,2.812656,pre
1653,0.703971,3.11069,pre
1654,1.591303,2.707096,pre
1655,1.212325,2.399457,pre
1656,1.234243,1.841331,pre
1657,1.375242,3.626546,pre
1658,0.897424,2.264975,pre
1659,0.719511,3.751146,pre
1660,0.817969,3.455097,pre
1661,1.043015,3.148749,pre
1662,1.069334,2.426737,pre
1663,0.896047,1.621088,pre
1664,0.979232,3.067647,pre
1665,1.141199,2.514968,pre
1666,0.712234,2.101302,pre
1667,0.964676,1.888407,pre
1668,0.383741,2.331716,pre
1669,0.924744,2.616004,pre
1670,1.105626,3.879967,pre
1671,1.008387,2.999692,pre
1672,0.809627,2.324805,pre
1673,1.002484,2.900733,pre
1674,1.257594,3.51577,pre
1675,0.78999,2.474499,pre
1676,0.209394,4.160843,pre
1677,0.901158,2.269383,pre
1678,0.976927,2.582682,pre
1679,0.894085,2.879293,pre
1680,1.179623,3.32483,pre
1681,0.612753,4.001261,pre
1682,0.801968,3.428948,pre
1683,1.168816,1.611114,pre
1684,0.547813,1.96442,pre
1685,0.546696,2.455027,pre
1686,0.609019,2.328695,pre
1687,0.280335,2.572121,pre
1688,0.690282,2.711698,pre
1689,0.38351,2.172684,pre
1690,0.231757,2.382036,pre
1691,0.863616,3.344971,pre
1692,0.426237,1.163287,pre
1693,0.981241,2.608376,pre
1694,0.588863,1.947072,pre
1695,0.6784,2.791522,pre
1696,1.059747,2.10882,pre
1697,0.731978,2.475513,pre
1698,0.504349,3.214454,pre
1699,0.488529,3.439236,pre
1700,0.611059,2.897892,pre
1701,0.592196,1.72785,pre
1702,0.494458,2.881722,pre
1703,0.494344,2.080203,pre
1704,0.578389,4.860124,pre
1705,0.65881,3.449191,pre
1706,0.280599,3.30693,pre
1707,0.308478,4.205488,pre
1708,0.426887,2.533024,pre
1709,0.381,2.152315,pre
1710,0.404327,1.938906,pre
1711,0.475251,3.033613,pre
1712,0.879067,2.992939,pre
1713,0.322605,2.46237,pre
1714,0.243591,2.642607,pre
1715,0.772159,3.296966,pre
1716,0.28366,2.100268,pre
1717,0.02985,2.968957,pre
1718,-0.053722,1.400148,pre
1719,0.090295,2.526337,pre
1720,0.069003,2.8879609999999998,pre
1721,0.324921,2.759817,pre
1722,-0.032042,2.171783,pre
1723,0.43075599999999997,2.644118,pre
1724,0.117195,3.810226,pre
1725,0.240869,2.146712,pre
1726,0.423545,1.22544,pre
1727,0.389697,2.46288,pre
1728,-0.055178,2.671075,pre
1729,0.07024,2.255712,pre
1730,0.221405,3.371147,pre
1731,0.221494,1.827782,pre
1732,-0.27945,1.958339,pre
1733,-0.114061,3.21207,pre
1734,0.320433,1.811089,pre
1735,0.014505,1.85608,pre
1736,-0.238679,1.946709,pre
1737,0.062401,1.326843,pre
1738,-0.228815,2.050851,pre
1739,0.368377,1.390547,pre
1740,0.625711,1.2073,pre
1741,0.14072,2.175473,pre
1742,0.046819,1.552413,pre
1743,0.041356,2.712804,pre
1744,0.11633,1.840339,pre
1745,-0.010273,1.884036,pre
1746,-0.282114,2.702711,pre
1747,0.193104,2.012482,pre
1748,-0.52688,1.735454,pre
1749,-0.137477,1.632209,pre
1750,-0.071597,1.804563,pre
1751,-0.083147,1.715632,pre
1752,0.186777,1.652145,pre
1753,-0.441864,1.642519,pre
1754,-0.373927,1.781715,pre
1755,-0.182419,2.060888,pre
1756,0.213704,1.318562,pre
1757,-0.475678,1.369332,pre
1758,0.111217,1.437934,pre
1759,-0.152806,1.464624,pre
