time,climate,response,phase
903,-0.581216,0.301547,pre
904,-1.096923,0.643896,pre
905,-1.191928,0.489277,pre
906,-0.708663,0.488933,pre
907,-0.82216,0.342271,pre
908,-0.473391,0.486604,pre
909,-1.049849,0.267441,pre
910,-0.712447,0.327385,pre
911,-0.835797,0.454978,pre
912,-0.456872,0.442818,pre
913,-1.105491,0.277203,pre
914,-0.966931,0.356529,pre
915,-0.954139,0.437948,pre
916,-0.812178,0.31884,pre
917,-0.868014,0.364484,pre
918,-1.128288,0.446953,pre
919,-0.775439,0.394531,pre
920,-0.957113,0.32161,pre
921,-0.495293,0.348319,pre
922,-1.126599,0.38145,pre
923,-0.52591,0.407492,pre
924,-0.840415,0.454355,pre
925,-0.759572,0.396965,pre
926,-0.744229,0.336961,pre
927,-0.473738,0.265979,pre
928,-0.730659,0.426806,pre
929,-0.575325,0.230207,pre
930,-0.583665,0.471893,pre
931,-0.522254,0.586529,pre
932,-0.864165,0.495132,pre
933,-0.399337,0.275966,pre
934,-0.614187,0.318775,pre
935,-0.898651,0.325169,pre
936,-0.415785,0.346388,pre
937,-0.596,0.376654,pre
938,-0.554011,0.426518,pre
939,-0.397304,0.569976,pre
940,-1.036135,0.557522,pre
941,-0.573104,0.359561,pre
942,-0.393442,0.452122,pre
943,-0.440386,0.548456,pre
944,-0.565035,0.525612,pre
945,-0.327514,0.245798,pre
946,-0.870168,0.353486,pre
947,-0.722305,0.413424,pre
948,-0.750816,0.587862,pre
949,-0.178812,0.310152,pre
950,-0.493183,0.38216,pre
951,-0.664693,0.23806,pre
952,-0.443632,0.734802,pre
953,-0.941722,0.568924,pre
954,-0.099805,0.343952,pre
955,-0.390028,0.305046,pre
956,-0.023337,0.523759,pre
957,-0.733243,0.432178,pre
958,-0.322397,0.610984,pre
959,-0.487811,0.352253,pre
960,-0.271904,0.48912,pre
961,-0.300199,0.490621,pre
962,-0.480525,0.609292,pre
963,-0.049966000000000003,0.321296,pre
964,-0.708805,0.421073,pre
965,-0.546208,0.404218,pre
966,-0.142483,0.475337,pre
967,-0.413179,0.425986,pre
968,-0.598006,0.347741,pre
969,-0.218331,0.487231,pre
970,-0.008663,0.39551,pre
971,-0.228801,0.647153,pre
972,0.076139,0.329003,pre
973,-0.29629,0.589808,pre
974,-0.519568,0.401927,pre
975,-0.309774,0.487857,pre
976,-0.099412,0.479745,pre
977,-0.29209,0.624732,pre
978,-0.05508,0.488962,pre
979,-0.214141,0.539054,pre
980,-0.504751,0.537598,pre
981,-0.418323,0.606903,pre
982,-0.178001,0.417319,pre
983,0.126991,0.694898,pre
984,-0.214025,0.539472,pre
985,-0.495734,0.394924,pre
986,0.354038,0.664057,pre
987,-0.258928,0.588247,pre
988,-0.172941,0.593565,pre
989,-0.055187,0.724521,pre
990,-0.230209,0.377384,pre
991,-0.230465,0.567227,pre
992,-0.470668,0.659099,pre
993,-0.056784,0.610728,pre
994,-0.08334,0.575327,pre
995,8.45e-4,0.731501,pre
996,0.222346,0.411661,pre
997,-0.243308,0.472606,pre
998,-0.024103,0.461465,pre
999,-0.119953,0.854172,pre
1000,0.002849,0.58204,pre
1001,-0.14175,0.474855,pre
1002,0.053346,0.639009,pre
1003,-0.007854,0.367542,pre
1004,0.552222,0.854057,pre
1005,0.043129,0.695592,pre
1006,-0.371244,0.949751,pre
1007,-0.410374,0.487432,pre
1008,0.49235,0.695676,pre
1009,0.219154,0.621394,pre
1010,0.058462,0.773727,pre
1011,-0.02721,0.703134,pre
1012,0.310241,0.594101,pre
1013,0.089277,0.868003,pre
1014,0.457471,0.549052,pre
1015,-0.072297,0.556708,pre
1016,-0.031075,0.861195,pre
1017,0.149941,0.698135,pre
1018,0.380971,0.553039,pre
1019,0.436312,0.759905,pre
1020,0.493464,1.007661,pre
1021,0.129981,0.833076,pre
1022,0.614354,0.992754,pre
1023,1.071069,0.768142,pre
1024,0.564291,0.63915,pre
1025,-0.267999,0.766199,pre
1026,0.313122,0.919386,pre
1027,0.370342,0.757462,pre
1028,0.127111,0.959313,pre
1029,0.717581,0.764884,pre
1030,0.309582,0.585272,pre
1031,0.453351,0.641802,pre
1032,0.444477,0.891056,pre
1033,0.756896,1.103812,pre
1034,0.554227,0.798352,pre
1035,0.594426,0.607785,pre
1036,-0.147045,1.381957,pre
1037,0.172145,0.739192,pre
1038,0.222029,0.907796,pre
1039,0.276666,0.968352,pre
1040,0.449725,0.762843,pre
1041,0.688641,0.819033,pre
1042,0.564345,0.620675,pre
1043,0.272673,0.955552,pre
1044,0.672983,0.860783,pre
1045,0.836048,1.073169,pre
1046,0.741649,1.30043,pre
1047,0.617032,0.797955,pre
1048,0.338611,1.010955,pre
1049,0.356751,0.903705,pre
1050,0.681047,1.011939,pre
1051,0.601418,0.920027,pre
1052,1.014483,1.101459,pre
1053,0.984426,1.047416,pre
1054,0.748836,1.818564,pre
1055,0.37426,1.02983,pre
1056,0.389702,0.768231,pre
1057,0.587955,0.668637,pre
1058,0.707415,1.687028,pre
1059,0.911991,1.223226,pre
1060,0.908243,1.062657,pre
1061,0.615296,0.982381,pre
1062,0.8051,1.377068,pre
1063,1.026145,1.036471,pre
1064,0.812594,1.587477,pre
1065,0.733738,0.962073,pre
1066,0.10682,0.939727,pre
1067,0.574669,1.303829,pre
1068,0.760955,1.446726,pre
1069,0.738736,1.581959,pre
1070,0.774156,1.59857,pre
1071,0.774706,1.138866,pre
1072,1.203328,1.893685,pre
1073,1.15625,2.891433,pre
1074,0.806909,1.77793,pre
1075,0.676895,0.711776,pre
1076,0.825089,1.400948,pre
1077,0.775748,1.485855,pre
1078,0.589667,1.130836,pre
1079,0.565733,1.933305,pre
1080,1.022152,1.23844,pre
1081,0.833828,1.451503,pre
1082,0.737486,1.549701,pre
1083,0.863654,2.069948,pre
1084,1.031317,1.709982,pre
1085,1.435881,1.898664,pre
1086,0.692667,0.903007,pre
1087,0.824001,1.218584,pre
1088,1.19164,1.175762,pre
1089,1.313023,1.225939,pre
1090,1.103259,1.65632,pre
1091,0.821878,2.069436,pre
1092,1.389165,1.581603,pre
1093,0.684748,1.255183,pre
1094,0.781772,1.851148,pre
1095,0.901922,2.601721,pre
1096,1.351585,2.06822,pre
1097,1.138886,1.551725,pre
1098,0.893704,1.363032,pre
1099,1.213233,1.522934,pre
1100,0.857316,2.145658,pre
1101,0.978914,1.791722,pre
1102,0.964356,2.880418,pre
1103,1.556093,2.73603,pre
1104,0.607546,2.23325,pre
1105,1.166893,1.39848,pre
1106,0.852861,1.550385,pre
1107,0.791888,1.644086,pre
1108,0.967243,1.965908,pre
1109,1.1018,2.455247,pre
1110,0.94513,2.506025,pre
1111,0.649554,1.760012,pre
1112,0.952285,2.214676,pre
1113,1.067541,2.809386,pre
1114,0.848996,2.340332,pre
1115,1.404873,2.17006,pre
1116,0.914157,1.119388,pre
1117,0.449812,1.772971,pre
1118,0.676811,2.227367,pre
1119,0.835093,2.002237,pre
1120,0.809233,2.133028,pre
1121,0.819207,2.022006,pre
1122,0.402663,3.000993,pre
1123,1.071896,3.028696,pre
1124,1.040482,2.114396,pre
1125,1.539745,1.925942,pre
1126,0.986894,2.210243,pre
1127,0.953017,2.074572,pre
1128,0.752749,1.887298,pre
1129,1.742699,1.666485,pre
1130,1.231643,2.790964,pre
1131,0.876723,2.147957,pre
1132,0.943099,2.156573,pre
1133,1.375091,2.33017,pre
1134,0.805482,2.684358,pre
1135,0.734686,4.226496,pre
1136,1.123172,2.062683,pre
1137,1.124889,2.345411,pre
1138,0.765967,3.274461,pre
1139,0.47461,3.763891,pre
1140,0.613356,3.134564,pre
1141,0.975305,2.245843,pre
1142,0.564832,4.196787,pre
1143,1.435735,2.124161,pre
1144,0.84879,2.105356,pre
1145,1.069561,2.625485,pre
1146,0.782814,3.618604,pre
1147,0.92642,2.953,pre
1148,1.158112,2.327003,pre
1149,0.618374,3.5630829999999998,pre
1150,0.757362,2.460075,pre
1151,0.849042,2.583207,pre
1152,1.008268,2.659963,pre
1153,1.168102,5.230952,pre
1154,0.515779,1.996327,pre
1155,0.6954,3.423108,pre
1156,0.942013,2.265821,pre
1157,1.400766,2.196779,pre
1158,1.109214,2.755829,pre
1159,0.84874,2.895084,pre
1160,0.752385,2.629346,pre
1161,0.572538,1.862494,pre
1162,0.708831,2.408101,pre
1163,0.960048,2.954007,pre
1164,0.448765,2.416245,pre
1165,0.410508,4.063132,pre
1166,0.772315,2.556613,pre
1167,0.797002,1.437054,pre
1168,1.151735,2.113019,pre
1169,0.903719,2.211172,pre
1170,0.83751,2.172679,pre
1171,0.513598,2.143111,pre
1172,0.860241,1.416636,pre
1173,0.63347,3.042384,pre
1174,0.703137,2.685364,pre
1175,0.705617,4.556117,pre
1176,0.77392,3.052169,pre
1177,1.053861,2.472979,pre
1178,0.585279,2.341754,pre
1179,1.006263,5.6062,pre
1180,1.050372,3.487718,pre
1181,0.142539,2.387561,pre
1182,0.549001,2.386768,pre
1183,0.87944,3.834722,pre
1184,0.627032,2.399775,pre
1185,0.589982,2.131795,pre
1186,0.794779,3.295703,pre
1187,0.598121,3.151146,pre
1188,0.442493,2.36571,pre
1189,0.523639,1.578513,pre
1190,0.63131,1.988733,pre
1191,0.773677,2.704266,pre
1192,0.305341,1.701151,pre
1193,0.67269,4.397471,pre
1194,0.304378,2.429794,pre
1195,0.425129,2.683022,pre
1196,0.979958,2.175933,pre
1197,0.697314,2.39157,pre
1198,0.480291,3.362197,pre
1199,0.655216,1.783651,pre
1200,0.630888,2.216697,pre
1201,0.567537,2.586505,pre
1202,0.244449,2.920659,pre
1203,0.70068,3.182721,pre
1204,0.571617,1.634866,pre
1205,0.876182,2.153494,pre
1206,0.207889,2.431723,pre
1207,0.716244,3.74123,pre
1208,0.344232,3.062184,pre
1209,0.808633,2.697319,pre
1210,0.757292,2.230979,pre
1211,0.502574,1.753372,pre
1212,0.443733,1.846331,pre
1213,0.645669,2.658468,pre
1214,-0.096317,1.433709,pre
1215,0.383199,1.533115,pre
1216,-0.234443,2.226281,pre
1217,0.837912,2.160062,pre
1218,0.381373,2.908353,pre
1219,0.536111,2.422025,pre
1220,4.4e-4,2.399775,pre
1221,0.335604,1.773139,pre
1222,0.357276,2.447889,pre
1223,0.12579,1.790949,pre
1224,0.146619,1.974591,pre
1225,0.92178,1.949419,pre
1226,0.18853,2.233269,pre
1227,0.225084,3.107295,pre
1228,0.532581,1.957575,pre
1229,0.097241,2.610391,pre
1230,0.119321,2.855947,pre
1231,0.187166,1.17477,pre
1232,0.559955,1.692315,pre
1233,0.312546,2.422922,pre
1234,0.347836,2.078172,pre
1235,0.185299,1.788319,pre
1236,0.297953,2.328374,pre
1237,0.598141,1.972228,pre
1238,0.187843,1.495984,pre
1239,0.347891,1.701653,pre
1240,0.176528,2.036089,pre
1241,-0.082409,2.386408,pre
1242,-0.004398,1.383965,pre
1243,0.093427,1.8391980000000001,pre
1244,0.203149,1.373057,pre
1245,0.034671,1.546867,pre
1246,-0.157443,2.711999,pre
1247,0.005252,2.142037,pre
1248,-0.263451,1.704797,pre
1249,0.394895,2.096017,pre
1250,-0.229413,1.924711,pre
1251,-0.092351,1.804221,pre
1252,0.320239,1.266538,pre
1253,-0.106944,1.885478,pre
1254,0.183114,1.519845,pre
1255,-0.403342,2.288373,pre
1256,-0.262939,1.166983,pre
1257,-0.125232,2.022149,pre
1258,-0.077274,1.435891,pre
1259,-0.365113,2.477511,pre
1260,0.020101,2.095231,pre
1261,-0.363235,1.510975,pre
1262,-0.415035,1.549293,pre
1263,0.070797,2.17429,pre
1264,-0.481622,0.968704,pre
1265,-0.280314,1.487124,pre
1266,0.001866,0.769285,pre
1267,-0.306066,2.347027,pre
1268,-0.468877,1.506013,pre
1269,-0.029453,1.588187,pre
1270,-0.303067,0.978831,pre
1271,0.099228,1.352583,pre
1272,-0.241609,1.411614,pre
1273,-0.095261,1.06442,pre
1274,-0.784159,1.227768,pre
1275,-0.015309,2.73078,pre
1276,-0.020913,1.155854,pre
1277,-0.304488,1.290218,pre
1278,-0.275242,1.708682,pre
1279,0.166307,1.204201,pre
1280,-0.428097,1.027615,pre
1281,-0.586549,1.181949,pre
1282,-0.163374,1.655565,pre
1283,-0.531857,1.391433,pre
1284,-0.507235,1.399045,pre
1285,-0.212219,1.198302,pre
1286,-0.50921,1.363021,pre
1287,-0.458065,1.792921,pre
1288,-0.436471,1.210711,pre
1289,-0.524084,1.440066,pre
1290,-0.729867,1.158546,pre
1291,-0.352769,0.923029,pre
1292,-0.569478,0.971117,pre
1293,-0.715158,1.094574,pre
1294,-0.313502,1.3022,pre
1295,-0.485775,1.039216,pre
1296,-1.100676,0.945341,pre
1297,-0.471252,1.013377,pre
1298,-0.919662,0.847043,pre
1299,-0.230696,1.398195,pre
1300,-0.729698,0.820004,pre
1301,-0.642839,0.845837,pre
1302,-0.68952,1.390995,pre
1303,-0.539196,0.90597,pre
1304,-1.009388,1.288807,pre
1305,-0.570454,0.666818,pre
1306,-0.433092,0.771937,pre
1307,-0.438286,0.845573,pre
1308,-0.560321,0.977886,pre
1309,-0.514562,0.761654,pre
1310,-0.367355,0.998311,pre
1311,-0.501235,0.634333,pre
1312,-0.591043,0.669367,pre
1313,-0.775112,1.096472,pre
1314,-0.696906,0.594309,pre
1315,-1.304772,0.752633,pre
1316,-0.837866,0.9452,pre
1317,-1.070073,0.702214,pre
1318,-0.346507,0.594715,pre
1319,-1.016382,0.949179,pre
1320,-0.671026,0.722531,pre
1321,-1.033485,1.178814,pre
1322,-0.760984,0.838635,pre
1323,-0.427827,0.915858,pre
1324,-1.074843,0.486654,pre
1325,-1.09793,0.918803,pre
1326,-0.697733,1.001972,pre
1327,-0.526289,0.659077,pre
1328,-1.077068,0.716558,pre
1329,-0.908813,1.151927,pre
1330,-1.08846,0.67531,pre
1331,-0.87351,0.584054,pre
1332,-0.877257,0.86588,pre
1333,-0.747828,0.627251,pre
1334,-0.906935,0.660705,pre
1335,-0.827721,0.798529,pre
1336,-0.96494,0.656474,pre
1337,-0.882604,0.594249,pre
1338,-1.123711,0.715471,pre
1339,-0.519105,0.62098,pre
1340,-1.294462,0.455439,pre
1341,-1.016659,0.709911,pre
1342,-0.945332,0.626771,pre
1343,-0.988005,0.457773,pre
1344,-0.912367,0.751469,pre
1345,-0.594317,0.599147,pre
1346,-0.799865,0.306285,pre
1347,-1.186577,0.652363,pre
1348,-0.642704,0.373553,pre
1349,-1.379393,0.864793,pre
1350,-0.508496,0.444707,pre
1351,-0.817906,0.464913,pre
1352,-0.638523,0.516086,pre
1353,-1.231024,0.579343,pre
1354,-0.983982,0.375693,pre
1355,-0.918764,0.594943,pre
1356,-1.336372,0.648738,pre
1357,-1.13972,0.665372,pre
1358,-0.976125,0.583,pre
1359,-1.013091,0.592471,pre
1360,-0.92504,0.653591,pre
1361,-0.803948,0.580426,pre
1362,-0.724546,0.550701,pre
1363,-1.390876,0.434562,pre
1364,-0.587525,0.485109,pre
1365,-1.016345,0.276607,pre
1366,-0.611231,0.417755,pre
1367,-1.140763,0.351174,pre
1368,-0.988429,0.697802,pre
1369,-1.222737,0.373321,pre
1370,-1.239152,0.570414,pre
1371,-0.89858,0.389026,pre
1372,-1.110477,0.454111,pre
1373,-1.203017,0.681993,pre
1374,-0.985952,0.344759,pre
1375,-0.898022,0.311897,pre
1376,-0.714119,0.498407,pre
1377,-0.767362,0.582974,pre
1378,-1.072842,0.334734,pre
1379,-1.110001,0.381271,pre
1380,-1.473771,0.328484,pre
1381,-1.061638,0.405972,pre
1382,-1.060982,0.397883,pre
1383,-0.902989,0.485693,pre
1384,-0.924446,0.428911,pre
1385,-1.142612,0.45176500000000003,pre
1386,-0.558077,0.371539,pre
1387,-0.892822,0.439425,pre
1388,-0.199444,0.322293,pre
1389,-0.890632,0.612807,pre
1390,-1.195262,0.261952,pre
1391,-0.726992,0.35609,pre
1392,-0.899812,0.388602,pre
1393,-1.133463,0.36493,pre
1394,-0.759585,0.37324,pre
1395,-0.981471,0.559807,pre
1396,-0.944404,0.461989,pre
1397,-0.854041,0.287951,pre
1398,-0.990847,0.53145,pre
1399,-1.097467,0.227872,pre
1400,-1.044832,0.585075,pre
1401,-0.928654,0.438938,pre
1402,-0.823827,0.535984,pre
1403,-1.172568,0.289988,pre
1404,-0.81923,0.372906,pre
1405,-0.851342,0.400591,pre
1406,-0.535258,0.26875,pre
1407,-0.881532,0.321162,pre
1408,-0.902555,0.382566,pre
1409,-0.979196,0.356431,pre
1410,-0.999817,0.435178,pre
1411,-1.145692,0.462609,pre
1412,-0.560443,0.524198,pre
1413,-1.093766,0.252805,pre
1414,-0.611055,0.53639,pre
1415,-1.005664,0.36967,pre
1416,-0.879163,0.586029,pre
1417,-0.563334,0.327685,pre
1418,-1.239891,0.382989,pre
1419,-1.135674,0.312271,pre
1420,-1.196645,0.287645,pre
1421,-0.888678,0.404644,pre
1422,-1.085693,0.302934,pre
1423,-1.039809,0.307229,pre
1424,-0.660823,0.400557,pre
1425,-0.574415,0.395544,pre
1426,-0.891105,0.466746,pre
1427,-0.805579,0.501827,pre
1428,-0.941001,0.372892,pre
1429,-0.422884,0.324652,pre
1430,-0.356773,0.23255,pre
1431,-0.62142,0.368898,pre
1432,-1.055762,0.363429,pre
1433,-0.353379,0.382011,pre
1434,-0.859923,0.375972,pre
1435,-1.054137,0.298303,pre
1436,-0.801046,0.604491,pre
1437,-1.094573,0.421946,pre
1438,-0.354663,0.881315,pre
1439,-0.20429,0.433211,pre
1440,-0.764327,0.279167,pre
1441,-0.812768,0.439927,pre
1442,-0.327648,0.409904,pre
1443,-0.621476,0.291104,pre
1444,-0.291721,0.470483,pre
1445,-0.828902,0.34183,pre
1446,-1.09744,0.397626,pre
1447,-0.508451,0.386846,pre
1448,-0.495182,0.378149,pre
1449,-0.676419,0.351877,pre
1450,-0.514155,0.361625,pre
1451,-0.578305,0.407577,pre
1452,-0.669776,0.415852,pre
1453,-0.540967,0.316901,pre
1454,-0.934928,0.435335,pre
1455,-0.633188,0.420495,pre
1456,-0.17089,0.573557,pre
1457,-0.433807,0.438244,pre
1458,-0.408129,0.411104,pre
1459,-0.46816,0.394558,pre
1460,-0.327432,0.351413,pre
1461,-0.322504,0.332974,pre
1462,-0.340547,0.563188,pre
1463,-0.368345,0.334739,pre
1464,-0.510443,0.531905,pre
1465,-0.614225,0.341912,pre
1466,-0.776043,0.413416,pre
1467,-0.359425,0.570366,pre
1468,0.259257,0.2923,pre
1469,-0.11375,0.336021,pre
1470,-0.502926,0.310422,pre
1471,-0.220743,0.45074,pre
1472,0.104131,0.350298,pre
1473,-0.609155,0.327603,pre
1474,-0.118914,0.491898,pre
1475,-0.01024,0.555474,pre
1476,-0.284252,0.449133,pre
1477,-0.494236,0.433209,pre
1478,0.030001,0.434261,pre
1479,-0.742767,0.729445,pre
1480,-0.425542,0.706898,pre
1481,0.236419,0.50754,pre
1482,-0.307569,0.362306,pre
1483,-0.408744,0.695605,pre
1484,-0.683265,0.427693,pre
1485,-0.039122,0.336769,pre
1486,0.20671,0.437759,pre
1487,-0.120181,0.311124,pre
1488,0.268007,0.739267,pre
1489,-0.155595,0.801771,pre
1490,-0.111391,0.424034,pre
1491,-0.429553,0.441556,pre
1492,-0.075474,0.692462,pre
1493,0.028558,0.594961,pre
1494,-0.305212,0.771168,pre
1495,-0.845493,0.412382,pre
1496,-0.464705,0.291341,pre
1497,-0.12818,0.611091,pre
1498,-0.348154,0.620377,pre
1499,-0.513708,0.499435,pre
1500,-0.529793,0.61338,pre
1501,-0.343998,0.525025,pre
1502,0.340053,0.512492,pre
1503,-0.320718,0.55024,pre
1504,-0.251668,0.372438,pre
1505,-0.078736,0.508863,pre
1506,0.057494,0.924424,pre
1507,-0.284031,0.60347,pre
1508,-0.112123,0.650468,pre
1509,0.355251,0.581389,pre
1510,0.063608,0.722053,pre
1511,0.391711,0.712938,pre
1512,0.063859,0.726252,pre
1513,0.156202,0.663169,pre
1514,0.290198,0.576128,pre
1515,0.064923,0.528639,pre
1516,0.361577,0.471308,pre
1517,0.257098,0.703016,pre
1518,0.256238,1.211707,pre
1519,0.043451,0.831775,pre
1520,-0.233149,0.553357,pre
1521,0.022514,0.830095,pre
1522,0.092351,1.001804,pre
1523,0.14957,0.563863,pre
1524,-0.152766,0.873119,pre
1525,0.322443,1.006011,pre
1526,0.356006,0.687677,pre
1527,0.810435,0.655936,pre
1528,0.259567,1.137148,pre
1529,0.110045,0.465237,pre
1530,0.378185,0.703299,pre
1531,0.384794,1.261715,pre
1532,-0.220081,0.698493,pre
1533,0.390962,0.65744,pre
1534,0.424133,0.537817,pre
1535,0.266755,0.946979,pre
1536,0.880708,1.307766,pre
1537,0.435631,0.803575,pre
1538,0.582555,1.327684,pre
1539,0.245647,0.938416,pre
1540,0.502379,0.920564,pre
1541,0.337058,0.665178,pre
1542,0.556822,0.972381,pre
1543,0.431811,1.035009,pre
1544,0.229502,0.676312,pre
1545,0.227149,0.423437,pre
1546,0.605604,0.664284,pre
1547,0.667023,0.910547,pre
1548,0.951915,0.668329,pre
1549,0.223383,0.584053,pre
1550,0.322188,0.603813,pre
1551,0.558084,0.6562,pre
1552,0.452681,1.313416,pre
1553,0.330338,0.715214,pre
1554,0.790025,0.776509,pre
1555,0.659993,0.938113,pre
1556,0.68122,1.067627,pre
1557,0.780155,0.683903,pre
1558,0.450649,0.927365,pre
1559,0.79961,1.42888,pre
1560,0.792659,1.082904,pre
1561,1.116205,1.381003,pre
1562,0.630073,1.181419,pre
1563,0.959219,1.144151,pre
1564,0.67706,1.38643,pre
1565,1.04098,1.044164,pre
1566,0.729848,1.345841,pre
1567,0.600407,1.202841,pre
1568,0.797478,1.301547,pre
1569,0.500181,1.090648,pre
1570,0.37448,0.742154,pre
1571,0.890515,1.017415,pre
1572,1.122949,1.03664,pre
1573,0.497484,1.215133,pre
1574,0.687494,0.878398,pre
1575,0.637267,1.35185,pre
1576,0.734681,1.567517,pre
1577,1.020312,2.079368,pre
1578,0.862251,1.299336,pre
1579,1.072846,1.202375,pre
1580,1.239604,1.510882,pre
1581,0.77732,1.423834,pre
1582,0.718913,0.786422,pre
1583,0.928825,1.504215,pre
1584,1.358947,1.642918,pre
1585,0.191046,1.436862,pre
1586,0.556125,2.461401,pre
1587,1.35155,1.538246,pre
1588,1.131001,1.731435,pre
1589,0.956034,1.383239,pre
1590,0.823764,1.616379,pre
1591,0.564487,1.394214,pre
1592,1.045477,1.689743,pre
1593,0.691607,1.42062,pre
1594,0.860722,1.327202,pre
1595,0.519697,1.250427,pre
1596,0.922068,1.767926,pre
1597,0.768267,1.930972,pre
1598,0.922597,2.468662,pre
1599,0.997947,1.344722,pre
1600,0.607681,1.583116,pre
1601,1.048777,1.623608,pre
1602,1.576482,1.57688,pre
1603,0.23328,1.465761,pre
1604,1.342641,2.2352,pre
1605,0.933317,1.913268,pre
1606,1.351324,2.02076,pre
1607,0.915967,2.440145,pre
1608,1.168856,1.546424,pre
1609,0.885362,2.247615,pre
1610,1.102772,2.167019,pre
1611,1.174684,2.911208,pre
1612,1.242449,1.902613,pre
1613,0.770202,2.62979,pre
1614,1.168305,1.984062,pre
1615,1.002748,2.808099,pre
1616,1.28999,1.915787,pre
1617,0.712915,1.88279,pre
1618,0.739258,2.257056,pre
1619,1.031014,1.831823,pre
1620,0.930627,1.387691,pre
1621,0.931811,2.682391,pre
1622,0.879563,3.284723,pre
1623,0.838985,1.551348,pre
1624,1.077436,1.954745,pre
1625,1.137128,1.912858,pre
1626,1.120299,2.042294,pre
1627,0.971432,2.388091,pre
1628,1.184401,2.542608,pre
1629,0.987775,3.016912,pre
1630,1.10501,3.4314,pre
1631,1.22604,2.213612,pre
1632,0.586319,1.856197,pre
1633,0.875742,2.540469,pre
1634,1.100682,4.222578,pre
1635,0.94163,1.246661,pre
1636,1.203079,1.643678,pre
1637,0.967269,3.67974,pre
1638,1.285256,3.038473,pre
1639,0.992355,2.465781,pre
1640,0.664462,2.311139,pre
1641,1.005163,1.904855,pre
1642,1.215788,2.788993,pre
1643,0.955775,1.92644,pre
1644,0.840691,2.494209,pre
1645,1.559395,1.676646,pre
1646,0.569402,2.553432,pre
1647,0.995573,2.215682,pre
1648,0.991653,2.526625,pre
1649,1.010131,2.985173,pre
1650,1.066705,1.771663,pre
1651,0.960618,2.950393,pre
1652,0.761339,4.940377,pre
1653,1.162709,1.203769,pre
1654,1.1661300000000001,3.946842,pre
1655,0.759676,2.727884,pre
1656,1.002654,3.613298,pre
1657,1.580667,2.776491,pre
1658,0.458374,3.028147,pre
1659,1.348856,2.468113,pre
1660,0.500735,3.036234,pre
1661,0.802129,3.155585,pre
1662,0.805988,3.389106,pre
1663,1.147054,2.239107,pre
1664,1.07152,3.179851,pre
1665,0.596651,2.661927,pre
1666,0.563911,3.714066,pre
1667,0.632075,2.063188,pre
1668,0.925973,2.247659,pre
1669,1.001446,2.787058,pre
1670,0.934325,2.648856,pre
1671,0.838899,2.608601,pre
1672,0.752662,2.729085,pre
1673,1.105731,2.322438,pre
1674,0.781908,2.825156,pre
1675,0.702145,3.032393,pre
1676,0.882546,3.004143,pre
1677,0.49707,3.037465,pre
1678,0.500308,3.484335,pre
1679,0.710159,2.530411,pre
1680,0.030068,2.936797,pre
1681,1.125788,3.304545,pre
1682,0.817887,1.964909,pre
1683,0.607909,2.468597,pre
1684,0.300316,3.126761,pre
1685,0.716899,2.627877,pre
1686,0.446637,3.624919,pre
1687,0.579212,2.637957,pre
1688,0.401002,3.612401,pre
1689,0.76877,2.640813,pre
1690,0.724493,1.994645,pre
1691,0.833887,2.780118,pre
1692,0.187583,3.541921,pre
1693,0.792243,2.574172,pre
1694,0.695697,2.232406,pre
1695,0.889829,4.497949,pre
1696,0.806813,1.780628,pre
1697,0.653442,2.729567,pre
1698,1.096765,2.829236,pre
1699,0.503991,2.813192,pre
1700,0.373413,3.26724,pre
1701,0.646743,2.746006,pre
1702,0.462571,2.065017,pre
1703,0.852724,3.002646,pre
1704,0.737986,3.042723,pre
1705,0.442424,2.136977,pre
1706,0.486701,2.778739,pre
1707,0.689481,4.718363,pre
1708,0.291395,1.714089,pre
1709,0.063656,4.142223,pre
1710,0.330449,1.711396,pre
1711,0.874235,2.130061,pre
1712,0.616871,2.349787,pre
1713,0.466448,3.01996,pre
1714,0.3263,3.128719,pre
1715,0.362328,1.903576,pre
1716,0.08093,1.745935,pre
1717,0.612766,1.841726,pre
1718,0.477256,2.904881,pre
1719,0.390011,2.594246,pre
1720,0.198361,2.376609,pre
1721,0.201544,2.373726,pre
1722,0.090463,2.002391,pre
1723,0.410429,2.992321,pre
1724,0.364998,1.963883,pre
1725,0.551002,1.876171,pre
1726,0.497134,2.282275,pre
1727,0.136869,1.674956,pre
1728,-0.164878,1.592589,pre
1729,0.109627,1.884963,pre
1730,-0.170993,0.985774,pre
1731,-0.053417,3.122312,pre
1732,0.225861,2.346264,pre
1733,-0.117575,1.803017,pre
1734,0.337103,1.2876,pre
1735,0.330759,1.957007,pre
1736,0.528736,1.569954,pre
1737,0.081329,1.807108,pre
1738,0.053461,1.403323,pre
1739,-0.088232,2.064151,pre
1740,0.067193,2.004729,pre
1741,-0.064785,2.390655,pre
1742,0.283401,1.257654,pre
1743,0.299235,2.133457,pre
1744,0.225413,1.983165,pre
1745,-0.142361,2.508963,pre
1746,-0.093574,2.4582,pre
1747,-0.299773,1.867884,pre
1748,0.103254,2.897885,pre
1749,0.102403,1.682299,pre
1750,0.586504,1.418145,pre
1751,0.174413,1.965113,pre
1752,0.343023,1.474302,pre
1753,0.425618,2.43872,pre
1754,-0.383194,2.252825,pre
1755,-0.108147,1.49306,pre
1756,0.226439,1.510912,pre
1757,-0.201771,2.023877,pre
1758,0.288006,1.28791,pre
